geohash,value
9vg1zu,1.0
9vg1zg,1.0
9vg1zf,1.0
9vg1zc,1.0
9vg1zb,1.0
9vg1xz,1.0
9vg1xy,1.0
9vg1xv,1.0
9vg1xu,1.0
9vg1xg,1.0
9vg1xf,1.0
9vg1xc,1.0
9vg1x9,1.0
9vg1x3,1.0
9vg1x1,1.0
9vg1wc,1.0
9vg1w9,1.0
9vg1w3,1.0
9vg1w1,1.0
9vg1tc,1.0
9vg1t9,1.0
9vg1t3,1.0
9vg1t1,1.0
9vg1sc,1.0
9vg1s9,1.0
9vg1s3,1.0
9vg1s1,1.0
9vg1ec,1.0
9vg1e9,1.0
9vg1e3,1.0
9vg1e1,1.0
9vg1dc,1.0
9vg1d9,1.0
9vg1d3,1.0
9vg1d1,1.0
9vg19c,1.0
9vg199,1.0
9vg193,1.0
9vg191,1.0
9vg18c,1.0
9vg189,1.0
9vg183,1.0
9vg181,1.0
9vfcxc,1.0
9vfcx9,1.0
9vfcx3,1.0
9vfcx1,1.0
9vfcwc,1.0
9vfcw9,1.0
9vfcw3,1.0
9vfcw1,1.0
9vfctc,1.0
9vfct9,1.0
9vfct3,1.0
9vfct1,1.0
9vfcsc,1.0
9vfcs9,1.0
9vfcs3,1.0
9vfcs1,1.0
9vfcec,1.0
9vfce9,1.0
9vfce3,1.0
9vfce1,1.0
9vfcdc,1.0
9vfcd9,1.0
9vfcd3,1.0
9vfcd1,1.0
9vfc9c,1.0
9vfc99,1.0
9vfc93,1.0
9vfc91,1.0
9vfc8c,1.0
9vfc89,1.0
9vfc83,1.0
9vfc81,1.0
9vf9xc,1.0
9vf9x9,1.0
9vf9x3,1.0
9vf9x1,1.0
9vf9wc,1.0
9vf9w9,1.0
9vf9w3,1.0
9vf9w1,1.0
9vf9tc,1.0
9vf9t9,1.0
9vf9t3,1.0
9vf9t6,1.0
9vf9t7,1.0
9vf9tk,1.0
9vf9tm,1.0
9vf9tq,1.0
9vf9tr,1.0
9vf9v2,1.0
9vf9v3,1.0
9vf9v6,1.0
9vf9v7,1.0
9vf9vk,1.0
9vf9vm,1.0
9vf9vq,1.0
9vf9vr,1.0
9vfdj2,1.0
9vfdj3,1.0
9vfdj6,1.0
9vfdj7,1.0
9vfdjk,1.0
9vfdjm,1.0
9vfdjq,1.0
9vfdjr,1.0
9vfdm2,1.0
9vfdm3,1.0
9vfdm6,1.0
9vfdm7,1.0
9vfdmk,1.0
9vfdmm,1.0
9vfdmq,1.0
9vfdmr,1.0
9vfdt2,1.0
9vfdt3,1.0
9vfdt6,1.0
9vfdt7,1.0
9vfdtk,1.0
9vfdtm,1.0
9vfdtq,1.0
9vfdtr,1.0
9vfdv2,1.0
9vfdv3,1.0
9vfdv6,1.0
9vfdv7,1.0
9vfdvk,1.0
9vfdvm,1.0
9vfdvq,1.0
9vfdvr,1.0
9vfej2,1.0
9vfej3,1.0
9vfej6,1.0
9vfej7,1.0
9vfejk,1.0
9vfejm,1.0
9vfejq,1.0
9vfejr,1.0
9vfem2,1.0
9vfem3,1.0
9vfem6,1.0
9vfem7,1.0
9vfemk,1.0
9vfemm,1.0
9vfemq,1.0
9vfemr,1.0
9vfet2,1.0
9vfet3,1.0
9vfet6,1.0
9vfet7,1.0
9vfetk,1.0
9vfetm,1.0
9vfetq,1.0
9vfetr,1.0
9vfev2,1.0
9vfev3,1.0
9vfev5,1.0
9vfevh,1.0
9vfevk,1.0
9vfevs,1.0
9vfevu,1.0
9vfeyh,1.0
9vfeyk,1.0
9vfeys,1.0
9vfeyu,1.0
9vfezh,1.0
9vfezk,1.0
9vfezs,1.0
9vfezu,1.0
9vfgbh,1.0
9vfgbk,1.0
9vfgbs,1.0
9vfgbu,1.0
9vfgch,1.0
9vfgck,1.0
9vfgcs,1.0
9vfgcu,1.0
9vfgfh,1.0
9vfgfk,1.0
9vfgfs,1.0
9vfgfu,1.0
9vfggh,1.0
9vfggk,1.0
9vfggs,1.0
9vfggu,1.0
9vfguh,1.0
9vfguk,1.0
9vfgus,1.0
9vfguu,1.0
9vfgvh,1.0
9vfgvk,1.0
9vfgvs,1.0
9vfgvu,1.0
9vfgyh,1.0
9vfgyk,1.0
9vfgys,1.0
9vfgyu,1.0
9vfgzh,1.0
9vfgzk,1.0
9vfgzs,1.0
9vfgzu,1.0
9vg5bh,1.0
9vg5bk,1.0
9vg5bs,1.0
9vg5bu,1.0
9vg5ch,1.0
9vg5ck,1.0
9vg5cs,1.0
9vg5cu,1.0
9vg5fh,1.0
9vg5fk,1.0
9vg5fs,1.0
9vg5fu,1.0
9vg5gh,1.0
9vg5gk,1.0
9vg5gs,1.0
9vg5gu,1.0
9vg5uh,1.0
9vg5uk,1.0
9vg5us,1.0
9vg5uu,1.0
9vg5vh,1.0
9vg5vk,1.0
9vg5vs,1.0
9vg5vu,1.0
9vg5yh,1.0
9vg5yk,1.0
9vg5ys,1.0
9vg5yu,1.0
9vg5zh,1.0
9vg5zk,1.0
9vg5zs,1.0
9vg5zu,1.0
9vg7bh,1.0
9vg7b5,1.0
9vg7b4,1.0
9vg7b1,1.0
9vg7b0,1.0
9vg78p,1.0
9vg78n,1.0
9vg78j,1.0
9vg78h,1.0
9vg785,1.0
9vg784,1.0
9vg781,1.0
9vg780,1.0
9vg72p,1.0
9vg72n,1.0
9vg72j,1.0
9vg72h,1.0
9vg725,1.0
9vg724,1.0
9vg721,1.0
9vg720,1.0
9vg70p,1.0
9vg70n,1.0
9vg70j,1.0
9vg70h,1.0
9vg705,1.0
9vg704,1.0
9vg701,1.0
9vg700,1.0
9vg6bp,1.0
9vg6bn,1.0
9vg6bj,1.0
9vg6bh,1.0
9vg6b5,1.0
9vg6b4,1.0
9vg6b1,1.0
9vg6b0,1.0
9vg68p,1.0
9vg68n,1.0
9vg68j,1.0
9vg68h,1.0
9vg685,1.0
9vg684,1.0
9vg681,1.0
9vg680,1.0
9vg62p,1.0
9vg62n,1.0
9vg62j,1.0
9vg62h,1.0
9vg625,1.0
9vg624,1.0
9vg621,1.0
9vg620,1.0
9vg60p,1.0
9vg60n,1.0
9vg60j,1.0
9vg60h,1.0
9vg605,1.0
9vg604,1.0
9vg601,1.0
9vg600,1.0
9vg3bp,1.0
9vg3bn,1.0
9vg3bj,1.0
9vg3bh,1.0
9vg3b5,1.0
9vg3b4,1.0
9vg3b1,1.0
9vg3b0,1.0
9vg38p,1.0
9vg38n,1.0
9vg38j,1.0
9vg38h,1.0
9vg385,1.0
9vg384,1.0
9vg381,1.0
9vg380,1.0
9vg1xb,1.0
9vg1x8,1.0
9vg1x2,1.0
9vg1x0,1.0
9vg1wb,1.0
9vg1w8,1.0
9vg1w2,1.0
9vg1w0,1.0
9vg1tb,1.0
9vg1t8,1.0
9vg1t2,1.0
9vg1t0,1.0
9vg1sb,1.0
9vg1s8,1.0
9vg1s2,1.0
9vg1s0,1.0
9vg1eb,1.0
9vg1e8,1.0
9vg1e2,1.0
9vg1e0,1.0
9vg1db,1.0
9vg1d8,1.0
9vg1d2,1.0
9vg1d0,1.0
9vg19b,1.0
9vg198,1.0
9vg192,1.0
9vg190,1.0
9vg18b,1.0
9vg188,1.0
9vg182,1.0
9vg180,1.0
9vfcxb,1.0
9vfcx8,1.0
9vfcx2,1.0
9vfcx0,1.0
9vfcwb,1.0
9vfcw8,1.0
9vfcw2,1.0
9vfcw0,1.0
9vfctb,1.0
9vfct8,1.0
9vfct2,1.0
9vfct0,1.0
9vfcsb,1.0
9vfcs8,1.0
9vfcs2,1.0
9vfcs0,1.0
9vfceb,1.0
9vfce8,1.0
9vfce2,1.0
9vfce0,1.0
9vfcdb,1.0
9vfcd8,1.0
9vfcd2,1.0
9vfcd0,1.0
9vfc9b,1.0
9vfc98,1.0
9vfc92,1.0
9vfc90,1.0
9vfc8b,1.0
9vfc88,1.0
9vfc82,1.0
9vfc80,1.0
9vf9xb,1.0
9vf9x8,1.0
9vf9x2,1.0
9vf9x0,1.0
9vf9wb,1.0
9vf9w8,1.0
9vf9w2,1.0
9vf9w0,1.0
9vf9tb,1.0
9vf9t8,1.0
9vf9t2,1.0
9vf9t0,1.0
9vf9t1,1.0
9vf9t4,1.0
9vf9t5,1.0
9vf9th,1.0
9vf9tj,1.0
9vf9tn,1.0
9vf9tp,1.0
9vf9v0,1.0
9vf9v1,1.0
9vf9v4,1.0
9vf9v5,1.0
9vf9vh,1.0
9vf9vj,1.0
9vf9vn,1.0
9vf9vp,1.0
9vfdj0,1.0
9vfdj1,1.0
9vfdj4,1.0
9vfdj5,1.0
9vfdjh,1.0
9vfdjj,1.0
9vfdjn,1.0
9vfdjp,1.0
9vfdm0,1.0
9vfdm1,1.0
9vfdm4,1.0
9vfdm5,1.0
9vfdmh,1.0
9vfdmj,1.0
9vfdmn,1.0
9vfdmp,1.0
9vfdt0,1.0
9vfdt1,1.0
9vfdt4,1.0
9vfdt5,1.0
9vfdth,1.0
9vfdtj,1.0
9vfdtn,1.0
9vfdtp,1.0
9vfdv0,1.0
9vfdv1,1.0
9vfdv4,1.0
9vfdv5,1.0
9vfdvh,1.0
9vfdvj,1.0
9vfdvn,1.0
9vfdvp,1.0
9vfej0,1.0
9vfej1,1.0
9vfej4,1.0
9vfej5,1.0
9vfejh,1.0
9vfejj,1.0
9vfejn,1.0
9vfejp,1.0
9vfem0,1.0
9vfem1,1.0
9vfem4,1.0
9vfem5,1.0
9vfemh,1.0
9vfemj,1.0
9vfemn,1.0
9vfemp,1.0
9vfet0,1.0
9vfet1,1.0
9vfet4,1.0
9vfet5,1.0
9vfeth,1.0
9vfetj,1.0
9vfetn,1.0
9vfetp,1.0
9vfev0,1.0
9vfev1,1.0
9vfev4,1.0
9vfeuu,1.0
9vfeuv,1.0
9vfevj,1.0
9vfevm,1.0
9vfevt,1.0
9vfevv,1.0
9vfeyj,1.0
9vfeym,1.0
9vfeyt,1.0
9vfeyv,1.0
9vfezj,1.0
9vfezm,1.0
9vfezt,1.0
9vfezv,1.0
9vfgbj,1.0
9vfgbm,1.0
9vfgbt,1.0
9vfgbv,1.0
9vfgcj,1.0
9vfgcm,1.0
9vfgct,1.0
9vfgcv,1.0
9vfgfj,1.0
9vfgfm,1.0
9vfgft,1.0
9vfgfv,1.0
9vfggj,1.0
9vfggm,1.0
9vfggt,1.0
9vfggv,1.0
9vfguj,1.0
9vfgum,1.0
9vfgut,1.0
9vfguv,1.0
9vfgvj,1.0
9vfgvm,1.0
9vfgvt,1.0
9vfgvv,1.0
9vfgyj,1.0
9vfgym,1.0
9vfgyt,1.0
9vfgyv,1.0
9vfgzj,1.0
9vfgzm,1.0
9vfgzt,1.0
9vfgzv,1.0
9vg5bj,1.0
9vg5bm,1.0
9vg5bt,1.0
9vg5bv,1.0
9vg5cj,1.0
9vg5cm,1.0
9vg5ct,1.0
9vg5cv,1.0
9vg5fj,1.0
9vg5fm,1.0
9vg5ft,1.0
9vg5fv,1.0
9vg5gj,1.0
9vg5gm,1.0
9vg5gt,1.0
9vg5gv,1.0
9vg5uj,1.0
9vg5um,1.0
9vg5ut,1.0
9vg5uv,1.0
9vg5vj,1.0
9vg5vm,1.0
9vg5vt,1.0
9vg5vv,1.0
9vg5yj,1.0
9vg5ym,1.0
9vg5yt,1.0
9vg5yv,1.0
9vg5zj,1.0
9vg5zm,1.0
9vg5zt,1.0
9vg5zv,1.0
9vg7bj,1.0
9vg7bm,1.0
9vg7bk,1.0
9vg7b7,1.0
9vg7b6,1.0
9vg7b3,1.0
9vg7b2,1.0
9vg78r,1.0
9vg78q,1.0
9vg78m,1.0
9vg78k,1.0
9vg787,1.0
9vg786,1.0
9vg783,1.0
9vg782,1.0
9vg72r,1.0
9vg72q,1.0
9vg72m,1.0
9vg72k,1.0
9vg727,1.0
9vg726,1.0
9vg723,1.0
9vg722,1.0
9vg70r,1.0
9vg70q,1.0
9vg70m,1.0
9vg70k,1.0
9vg707,1.0
9vg706,1.0
9vg703,1.0
9vg702,1.0
9vg6br,1.0
9vg6bq,1.0
9vg6bm,1.0
9vg6bk,1.0
9vg6b7,1.0
9vg6b6,1.0
9vg6b3,1.0
9vg6b2,1.0
9vg68r,1.0
9vg68q,1.0
9vg68m,1.0
9vg68k,1.0
9vg687,1.0
9vg686,1.0
9vg683,1.0
9vg682,1.0
9vg62r,1.0
9vg62q,1.0
9vg62m,1.0
9vg62k,1.0
9vg627,1.0
9vg626,1.0
9vg623,1.0
9vg622,1.0
9vg60r,1.0
9vg60q,1.0
9vg60m,1.0
9vg60k,1.0
9vg607,1.0
9vg606,1.0
9vg603,1.0
9vg602,1.0
9vg3br,1.0
9vg3bq,1.0
9vg3bm,1.0
9vg3bk,1.0
9vg3b7,1.0
9vg3b6,1.0
9vg3b3,1.0
9vg3b2,1.0
9vg38r,1.0
9vg38q,1.0
9vg38m,1.0
9vg38k,1.0
9vg387,1.0
9vg386,1.0
9vg383,1.0
9vg382,1.0
9vg32r,1.0
9vg32p,1.0
9vg1rz,1.0
9vg1rx,1.0
9vg1rr,1.0
9vg1rp,1.0
9vg1qz,1.0
9vg1qx,1.0
9vg1qr,1.0
9vg1qp,1.0
9vg1mz,1.0
9vg1mx,1.0
9vg1mr,1.0
9vg1mp,1.0
9vg1kz,1.0
9vg1kx,1.0
9vg1kr,1.0
9vg1kp,1.0
9vg17z,1.0
9vg17x,1.0
9vg17r,1.0
9vg17p,1.0
9vg16z,1.0
9vg16x,1.0
9vg16r,1.0
9vg16p,1.0
9vg13z,1.0
9vg13x,1.0
9vg13r,1.0
9vg13p,1.0
9vg12z,1.0
9vg12x,1.0
9vg12r,1.0
9vg12p,1.0
9vfcrz,1.0
9vfcrx,1.0
9vfcrr,1.0
9vfcrp,1.0
9vfcqz,1.0
9vfcqx,1.0
9vfcqr,1.0
9vfcqp,1.0
9vfcmz,1.0
9vfcmx,1.0
9vfcmr,1.0
9vfcmp,1.0
9vfckz,1.0
9vfckx,1.0
9vfckr,1.0
9vfckp,1.0
9vfc7z,1.0
9vfc7x,1.0
9vfc7r,1.0
9vfc7p,1.0
9vfc6z,1.0
9vfc6x,1.0
9vfc6r,1.0
9vfc6p,1.0
9vfc3z,1.0
9vfc3x,1.0
9vfc3r,1.0
9vfc3p,1.0
9vfc2z,1.0
9vfc2x,1.0
9vfc2r,1.0
9vfc2p,1.0
9vf9rz,1.0
9vf9rx,1.0
9vf9rr,1.0
9vf9rp,1.0
9vf9qz,1.0
9vf9qx,1.0
9vf9qr,1.0
9vf9qp,1.0
9vf9mz,1.0
9vf9mx,1.0
9vf9mr,1.0
9vf9mp,1.0
9vf9kz,1.0
9vf9sb,1.0
9vf9sc,1.0
9vf9sf,1.0
9vf9sg,1.0
9vf9su,1.0
9vf9sv,1.0
9vf9sy,1.0
9vf9sz,1.0
9vf9ub,1.0
9vf9uc,1.0
9vf9uf,1.0
9vf9ug,1.0
9vf9uu,1.0
9vf9uv,1.0
9vf9uy,1.0
9vf9uz,1.0
9vfdhb,1.0
9vfdhc,1.0
9vfdhf,1.0
9vfdhg,1.0
9vfdhu,1.0
9vfdhv,1.0
9vfdhy,1.0
9vfdhz,1.0
9vfdkb,1.0
9vfdkc,1.0
9vfdkf,1.0
9vfdkg,1.0
9vfdku,1.0
9vfdkv,1.0
9vfdky,1.0
9vfdkz,1.0
9vfdsb,1.0
9vfdsc,1.0
9vfdsf,1.0
9vfdsg,1.0
9vfdsu,1.0
9vfdsv,1.0
9vfdsy,1.0
9vfdsz,1.0
9vfdub,1.0
9vfduc,1.0
9vfduf,1.0
9vfdug,1.0
9vfduu,1.0
9vfduv,1.0
9vfduy,1.0
9vfduz,1.0
9vfehb,1.0
9vfehc,1.0
9vfehf,1.0
9vfehg,1.0
9vfehu,1.0
9vfehv,1.0
9vfehy,1.0
9vfehz,1.0
9vfekb,1.0
9vfekc,1.0
9vfekf,1.0
9vfekg,1.0
9vfeku,1.0
9vfekv,1.0
9vfeky,1.0
9vfekz,1.0
9vfesb,1.0
9vfesc,1.0
9vfesf,1.0
9vfesg,1.0
9vfesu,1.0
9vfesv,1.0
9vfesy,1.0
9vfesz,1.0
9vfeub,1.0
9vfeuc,1.0
9vfeuf,1.0
9vfeug,1.0
9vfeut,1.0
9vfeuw,1.0
9vfeuy,1.0
9vfevn,1.0
9vfevq,1.0
9vfevw,1.0
9vfevy,1.0
9vfeyn,1.0
9vfeyq,1.0
9vfeyw,1.0
9vfeyy,1.0
9vfezn,1.0
9vfezq,1.0
9vfezw,1.0
9vfezy,1.0
9vfgbn,1.0
9vfgbq,1.0
9vfgbw,1.0
9vfgby,1.0
9vfgcn,1.0
9vfgcq,1.0
9vfgcw,1.0
9vfgcy,1.0
9vfgfn,1.0
9vfgfq,1.0
9vfgfw,1.0
9vfgfy,1.0
9vfggn,1.0
9vfggq,1.0
9vfggw,1.0
9vfggy,1.0
9vfgun,1.0
9vfguq,1.0
9vfguw,1.0
9vfguy,1.0
9vfgvn,1.0
9vfgvq,1.0
9vfgvw,1.0
9vfgvy,1.0
9vfgyn,1.0
9vfgyq,1.0
9vfgyw,1.0
9vfgyy,1.0
9vfgzn,1.0
9vfgzq,1.0
9vfgzw,1.0
9vfgzy,1.0
9vg5bn,1.0
9vg5bq,1.0
9vg5bw,1.0
9vg5by,1.0
9vg5cn,1.0
9vg5cq,1.0
9vg5cw,1.0
9vg5cy,1.0
9vg5fn,1.0
9vg5fq,1.0
9vg5fw,1.0
9vg5fy,1.0
9vg5gn,1.0
9vg5gq,1.0
9vg5gw,1.0
9vg5gy,1.0
9vg5un,1.0
9vg5uq,1.0
9vg5uw,1.0
9vg5uy,1.0
9vg5vn,1.0
9vg5vq,1.0
9vg5vw,1.0
9vg5vy,1.0
9vg5yn,1.0
9vg5yq,1.0
9vg5yw,1.0
9vg5yy,1.0
9vg5zn,1.0
9vg5zq,1.0
9vg5zw,1.0
9vg5zy,1.0
9vg7bn,1.0
9vg7bq,1.0
9vg7bw,1.0
9vg7bt,1.0
9vg7bs,1.0
9vg7be,1.0
9vg7bd,1.0
9vg7b9,1.0
9vg7b8,1.0
9vg78x,1.0
9vg78w,1.0
9vg78t,1.0
9vg78s,1.0
9vg78e,1.0
9vg78d,1.0
9vg789,1.0
9vg788,1.0
9vg72x,1.0
9vg72w,1.0
9vg72t,1.0
9vg72s,1.0
9vg72e,1.0
9vg72d,1.0
9vg729,1.0
9vg728,1.0
9vg70x,1.0
9vg70w,1.0
9vg70t,1.0
9vg70s,1.0
9vg70e,1.0
9vg70d,1.0
9vg709,1.0
9vg708,1.0
9vg6bx,1.0
9vg6bw,1.0
9vg6bt,1.0
9vg6bs,1.0
9vg6be,1.0
9vg6bd,1.0
9vg6b9,1.0
9vg6b8,1.0
9vg68x,1.0
9vg68w,1.0
9vg68t,1.0
9vg68s,1.0
9vg68e,1.0
9vg68d,1.0
9vg689,1.0
9vg688,1.0
9vg62x,1.0
9vg62w,1.0
9vg62t,1.0
9vg62s,1.0
9vg62e,1.0
9vg62d,1.0
9vg629,1.0
9vg628,1.0
9vg60x,1.0
9vg60w,1.0
9vg60t,1.0
9vg60s,1.0
9vg60e,1.0
9vg60d,1.0
9vg609,1.0
9vg608,1.0
9vg3bx,1.0
9vg3bw,1.0
9vg3bt,1.0
9vg3bs,1.0
9vg3be,1.0
9vg3bd,1.0
9vg3b9,1.0
9vg3b8,1.0
9vg38x,1.0
9vg38w,1.0
9vg38t,1.0
9vg38s,1.0
9vg38e,1.0
9vg38d,1.0
9vg389,1.0
9vg388,1.0
9vg32x,1.0
9vg32w,1.0
9vg32q,1.0
9vg32n,1.0
9vg1ry,1.0
9vg1rw,1.0
9vg1rq,1.0
9vg1rn,1.0
9vg1qy,1.0
9vg1qw,1.0
9vg1qq,1.0
9vg1qn,1.0
9vg1my,1.0
9vg1mw,1.0
9vg1mq,1.0
9vg1mn,1.0
9vg1ky,1.0
9vg1kw,1.0
9vg1kq,1.0
9vg1kn,1.0
9vg17y,1.0
9vg17w,1.0
9vg17q,1.0
9vg17n,1.0
9vg16y,1.0
9vg16w,1.0
9vg16q,1.0
9vg16n,1.0
9vg13y,1.0
9vg13w,1.0
9vg13q,1.0
9vg13n,1.0
9vg12y,1.0
9vg12w,1.0
9vg12q,1.0
9vg12n,1.0
9vfcry,1.0
9vfcrw,1.0
9vfcrq,1.0
9vfcrn,1.0
9vfcqy,1.0
9vfcqw,1.0
9vfcqq,1.0
9vfcqn,1.0
9vfcmy,1.0
9vfcmw,1.0
9vfcmq,1.0
9vfcmn,1.0
9vfcky,1.0
9vfckw,1.0
9vfckq,1.0
9vfckn,1.0
9vfc7y,1.0
9vfc7w,1.0
9vfc7q,1.0
9vfc7n,1.0
9vfc6y,1.0
9vfc6w,1.0
9vfc6q,1.0
9vfc6n,1.0
9vfc3y,1.0
9vfc3w,1.0
9vfc3q,1.0
9vfc3n,1.0
9vfc2y,1.0
9vfc2w,1.0
9vfc2q,1.0
9vfc2n,1.0
9vf9ry,1.0
9vf9rw,1.0
9vf9rq,1.0
9vf9rn,1.0
9vf9qy,1.0
9vf9qw,1.0
9vf9qq,1.0
9vf9qn,1.0
9vf9my,1.0
9vf9mw,1.0
9vf9mq,1.0
9vf9mn,1.0
9vf9ky,1.0
9vf9kw,1.0
9vf9kx,1.0
9vf9s8,1.0
9vf9s9,1.0
9vf9sd,1.0
9vf9se,1.0
9vf9ss,1.0
9vf9st,1.0
9vf9sw,1.0
9vf9sx,1.0
9vf9u8,1.0
9vf9u9,1.0
9vf9ud,1.0
9vf9ue,1.0
9vf9us,1.0
9vf9ut,1.0
9vf9uw,1.0
9vf9ux,1.0
9vfdh8,1.0
9vfdh9,1.0
9vfdhd,1.0
9vfdhe,1.0
9vfdhs,1.0
9vfdht,1.0
9vfdhw,1.0
9vfdhx,1.0
9vfdk8,1.0
9vfdk9,1.0
9vfdkd,1.0
9vfdke,1.0
9vfdks,1.0
9vfdkt,1.0
9vfdkw,1.0
9vfdkx,1.0
9vfds8,1.0
9vfds9,1.0
9vfdsd,1.0
9vfdse,1.0
9vfdss,1.0
9vfdst,1.0
9vfdsw,1.0
9vfdsx,1.0
9vfdu8,1.0
9vfdu9,1.0
9vfdud,1.0
9vfdue,1.0
9vfdus,1.0
9vfdut,1.0
9vfduw,1.0
9vfdux,1.0
9vfeh8,1.0
9vfeh9,1.0
9vfehd,1.0
9vfehe,1.0
9vfehs,1.0
9vfeht,1.0
9vfehw,1.0
9vfehx,1.0
9vfek8,1.0
9vfek9,1.0
9vfekd,1.0
9vfeke,1.0
9vfeks,1.0
9vfekt,1.0
9vfekw,1.0
9vfekx,1.0
9vfes8,1.0
9vfes9,1.0
9vfesd,1.0
9vfese,1.0
9vfess,1.0
9vfest,1.0
9vfesw,1.0
9vfesx,1.0
9vfeu8,1.0
9vfeu9,1.0
9vfeud,1.0
9vfeue,1.0
9vfeus,1.0
